id,classificacao_da_ocorrencia,dt_da_ocorrencia,municipio,uf,regiao,fabricante,modelo
97,Incidente,2015-01-31,SÃO LUÍS,MA,Nordeste,EMBRAER,ERJ 190-200 LR
99,Incidente,2015-02-03,ILHÉUS,BA,Nordeste,AEROBRAVO,SKYRANGER
96,Acidente,2015-02-02,PRESIDENTE OLEGÁRIO,MG,Sudeste,AIR TRACTOR,AT-502B
95,Acidente,2015-01-24,ITU,SP,Sudeste,ROBINSON HELICOPTER,R44 II
94,Incidente,2015-02-09,RIO DE JANEIRO,RJ,Sudeste,BOEING COMPANY,737-8EH
93,Ocorrência Anormal,2015-02-09,CAMPINAS,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-72-212A
92,Incidente,2015-02-10,MANAUS,AM,Norte,PIPER AIRCRAFT,PA-42
91,Incidente,2015-02-06,VITÓRIA DA CONQUISTA,BA,Nordeste,AEROSPATIALE AND ALENIA,ATR-72-212A
90,Ocorrência Anormal,2015-01-28,UBERLÂNDIA,MG,Sudeste,AEROSPATIALE AND ALENIA,ATR-72-212A
89,Ocorrência Anormal,2015-06-03,BELO HORIZONTE,MG,Sudeste,LEARJET,31A
88,Acidente,2015-06-05,PATROCÍNIO,MG,Sudeste,PIPER AIRCRAFT,PA-25-235
87,Incidente Grave,2015-06-10,GUARATINGUETÁ,SP,Sudeste,NEIVA,EMB-712
86,Acidente,2015-06-11,GOIÂNIA,GO,Centro-Oeste,CESSNA AIRCRAFT,172A
85,Acidente,2015-05-20,CAMBARÁ,PR,Sul,PIPER AIRCRAFT,PA-25-235
84,Ocorrência Anormal,2015-05-23,JUAZEIRO DO NORTE,CE,Nordeste,AIRBUS S.A.S.,A318-122
83,Incidente Grave,2015-05-24,GUARAPARI,ES,Sudeste,JOAO BATISTA COUTINHO JUNIOR,RV-10
27184,Acidente,2021-02-19,CAMPO NOVO DO PARECIS,MT,Centro-Oeste,NEIVA,EMB-202
27185,Acidente,2021-02-20,MARCELÂNDIA,MT,Centro-Oeste,NEIVA,EMB-202A
27185,Acidente,2021-02-20,MARCELÂNDIA,MT,Centro-Oeste,NEIVA,EMB-202A
27186,Acidente,2021-02-23,MIRASSOL D'OESTE,MT,Centro-Oeste,RAYTHEON AIRCRAFT,A36
27203,Incidente,2021-02-21,RIO DE JANEIRO,RJ,Sudeste,BOEING COMPANY,737-8EH
27204,Acidente,2021-02-20,FORMIGA,MG,Sudeste,PIPER AIRCRAFT,PA-28-161
27205,Incidente,2021-02-19,PARANAIGUARA,GO,Centro-Oeste,CESSNA AIRCRAFT,A188B
27207,Incidente Grave,2020-04-30,SÃO JOAQUIM DA BARRA,SP,Sudeste,BEECH AIRCRAFT,V35B
27208,Incidente Grave,2021-01-17,IBITINGA,SP,Sudeste,CESSNA AIRCRAFT,170A
27223,Incidente Grave,2021-02-19,ALTO ALEGRE,RR,Norte,CESSNA AIRCRAFT,U206F
27224,Ocorrência Anormal,2021-02-18,SÃO PAULO,SP,Sudeste,PIPER AIRCRAFT,PA-34-200
27225,Incidente,2021-02-19,OURILÂNDIA DO NORTE,PA,Norte,HELIBRAS,AS 350 B2
27226,Incidente,2021-02-24,BELO HORIZONTE,MG,Sudeste,MITSUBISHI,MU-2B-36A
559,Acidente,2010-05-26,,BA,Nordeste,NEIVA,EMB-201A
558,Incidente,2010-04-21,,RJ,Sudeste,CESSNA AIRCRAFT,182P
557,Incidente,2010-04-21,,RJ,Sudeste,EUROCOPTER FRANCE,AS 365 N3
556,Ocorrência Anormal,2010-04-21,,RJ,Sudeste,AIRBUS S.A.S.,A319-132
555,Acidente,2010-04-21,,RJ,Sudeste,ROBINSON HELICOPTER,R44 II
554,Incidente,2010-04-21,,SP,Sudeste,EMBRAER,ERJ 190-200 IGW
553,Acidente,2010-04-21,,PE,Nordeste,CIA AERONAUTICA PAULISTA,CAP-4
552,Incidente,2010-03-15,,SC,Sul,AERO BOERO,AB-115
551,Ocorrência de Solo,2010-03-15,,RJ,Sudeste,,
550,Ocorrência Anormal,2010-03-13,,PR,Sul,AIRBUS S.A.S.,A319-112
549,Ocorrência de Solo,2010-03-13,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-500
548,Ocorrência Anormal,2010-03-12,,DF,Centro-Oeste,AIRBUS S.A.S.,A320-232
547,Incidente,2010-02-08,,MG,Sudeste,NEIVA,EMB-711ST
546,Incidente,2010-02-08,,SP,Sudeste,AIRBUS S.A.S.,A320-232
545,Acidente,2010-02-07,,MT,Centro-Oeste,NEIVA,EMB-202
544,Acidente,2010-02-07,,BA,Nordeste,NEIVA,EMB-711A
543,Ocorrência Anormal,2010-02-07,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-320
541,Incidente,2010-01-15,,SP,Sudeste,EUROCOPTER FRANCE,AS 350 B2
542,Incidente,2010-02-07,,ES,Sudeste,EMBRAER,ERJ 170-200 LR
540,Acidente,2007-01-14,,MT,Centro-Oeste,NEIVA,EMB-710C
539,Ocorrência Anormal,2010-01-13,,DF,Centro-Oeste,AIRBUS S.A.S.,A320-214
538,Ocorrência Anormal,2010-01-13,,RS,Sul,AIRBUS S.A.S.,A320-232
313,Incidente,2015-06-21,SÃO PAULO,SP,Sudeste,DIAMOND AIRCRAFT,DA20-C1
312,Incidente,2015-06-13,BELO HORIZONTE,MG,Sudeste,CESSNA AIRCRAFT,510
317,Incidente,2015-05-16,FORTALEZA,CE,Nordeste,CIRRUS DESIGN,SR20
316,Acidente,2015-05-17,ARACAJU,SE,Nordeste,MAULE AIRCRAFT,M-6-235
315,Incidente,2015-04-08,CURITIBA,PR,Sul,RAYTHEON AIRCRAFT,390
314,Ocorrência Anormal,2015-04-30,SALVADOR,BA,Nordeste,AEROSPATIALE AND ALENIA,ATR-72-212A
311,Acidente,2015-06-16,OURO PRETO,MG,Sudeste,BELL HELICOPTER,206B
310,Incidente Grave,2015-06-19,SALVADOR,BA,Nordeste,ISRAEL AIRCRAFT,1124A
310,Incidente Grave,2015-06-19,SALVADOR,BA,Nordeste,ISRAEL AIRCRAFT,1124A
309,Ocorrência Anormal,2015-08-05,LONDRINA,PR,Sul,CESSNA AIRCRAFT,150L
308,Acidente,2015-07-10,CAUCAIA,CE,Nordeste,BRITTEN-NORMAN,BN-2A-7
307,Acidente,2015-07-09,TATUÍ,SP,Sudeste,CESSNA AIRCRAFT,T182T
306,Incidente,2015-07-10,UBERLÂNDIA,MG,Sudeste,RUPERT IND. AERONAUTICA LTDA.,R-12
305,Incidente,2015-07-17,CAMPO BELO,MG,Sudeste,PIPER AIRCRAFT,PA-31T1
304,Ocorrência Anormal,2015-07-09,BELO HORIZONTE,MG,Sudeste,ROBINSON HELICOPTER,R44
303,Incidente Grave,2015-07-07,SANTA INÊS,MA,Nordeste,BELL HELICOPTER,206L-4
82,Acidente,2015-05-24,ROCHEDO,MS,Centro-Oeste,EMBRAER,EMB-820C CARAJA
81,Incidente,2015-05-25,ITUPEVA,SP,Sudeste,CESSNA AIRCRAFT,510
80,Ocorrência Anormal,2015-05-17,CAMPINAS,SP,Sudeste,EMBRAER,ERJ 190-100 LR
79,Ocorrência Anormal,2015-05-27,NAVEGANTES,SC,Sul,SIKORSKY AIRCRAFT,S-76C
72,Incidente,2015-05-20,SÃO LUÍS,MA,Nordeste,BOEING COMPANY,737-8EH
66,Ocorrência Anormal,2015-05-20,BELÉM,PA,Norte,AEROSPATIALE AND ALENIA,ATR-72-212A
78,Acidente,2015-05-21,SÃO FÉLIX DO XINGU,PA,Norte,CESSNA AIRCRAFT,210L
77,Incidente,2015-06-05,BRASÍLIA,DF,Centro-Oeste,EUROCOPTER DEUTSCHLAND,EC 135T2
76,Ocorrência Anormal,2015-05-20,RIO DE JANEIRO,RJ,Sudeste,ROBINSON HELICOPTER,R22 BETA
75,Incidente,2015-05-20,SÃO PAULO,SP,Sudeste,DIAMOND AIRCRAFT,DA20-C1
74,Acidente,2006-09-13,FORMOSA,GO,Centro-Oeste,CESSNA AIRCRAFT,182M
73,Acidente,2006-09-19,GUAIÚBA,CE,Nordeste,HELIBRAS,HB-350B
71,Incidente Grave,2015-05-20,IBATEGUARA,AL,Nordeste,HELIBRAS,AS 350 B2
70,Incidente,2015-05-21,SÃO JOSÉ DOS CAMPOS,SP,Sudeste,,RV-7A
69,Incidente,2015-05-20,COARI,AM,Norte,AEROSPATIALE AND ALENIA,ATR-42-500
68,Incidente,2015-05-21,SÃO ROQUE,SP,Sudeste,CIRRUS DESIGN,SR22
67,Ocorrência Anormal,2015-05-22,ARAPONGAS,PR,Sul,PIPER AIRCRAFT,PA-34-200T
65,Incidente,2015-05-21,GOVERNADOR VALADARES,MG,Sudeste,CESSNA AIRCRAFT,172RG
864,Ocorrência de Solo,2010-05-03,,DF,Centro-Oeste,FOKKER,F28MK0100
863,Ocorrência Anormal,2010-05-02,,BA,Nordeste,AIRBUS S.A.S.,A319-132
862,Ocorrência Anormal,2010-05-02,,SP,Sudeste,AIRBUS S.A.S.,A330-223
861,Incidente,2010-05-01,,AM,Norte,NEIVA,EMB-720D
860,Incidente,2010-05-01,,RJ,Sudeste,AIRBUS S.A.S.,A320-231
859,Incidente Grave,2010-05-01,,BA,Nordeste,CESSNA AIRCRAFT,172F
858,Ocorrência Anormal,2010-05-01,,SC,Sul,EMBRAER,ERJ 190-100 IGW
857,Ocorrência Anormal,2010-05-01,,SC,Sul,AERO BOERO,AB-115
856,Incidente,2010-04-30,,MG,Sudeste,AEROSPATIALE AND ALENIA,ATR-72-212
855,Incidente Grave,2010-04-30,,MT,Centro-Oeste,AERO BOERO,AB-115
855,Incidente Grave,2010-04-30,,MT,Centro-Oeste,AERO BOERO,AB-115
854,Incidente,2010-04-30,,BA,Nordeste,BEECH AIRCRAFT,C90A
853,Incidente,2010-04-29,,SC,Sul,SIKORSKY AIRCRAFT,S-76A
852,Acidente,2010-04-28,,RS,Sul,CESSNA AIRCRAFT,152
851,Incidente,2010-04-28,,GO,Centro-Oeste,EMBRAER,EMB-810D
850,Acidente,2010-04-27,,RJ,Sudeste,AIR TRACTOR,AT-802
848,Ocorrência Anormal,2010-04-24,,CE,Nordeste,AIRBUS S.A.S.,A320-214
847,Ocorrência de Solo,2010-04-23,,PR,Sul,AEROSPATIALE AND ALENIA,ATR-72-212A
846,Ocorrência Anormal,2010-04-22,,RJ,Sudeste,AIRBUS S.A.S.,A319-132
845,Ocorrência Anormal,2010-04-22,,BA,Nordeste,AIRBUS S.A.S.,A320-214
849,Ocorrência de Solo,2010-04-25,,DF,Centro-Oeste,,
537,Ocorrência Anormal,2010-01-12,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-300
536,Acidente,2010-01-12,,PA,Norte,NEIVA,EMB-720C
535,Acidente,2010-01-11,,MT,Centro-Oeste,NEIVA,EMB-202A
534,Ocorrência Anormal,2010-01-11,,AM,Norte,AIRBUS S.A.S.,A320-214
533,Ocorrência Anormal,2010-01-11,,RJ,Sudeste,AIRBUS S.A.S.,A319-132
532,Incidente,2010-01-10,,MG,Sudeste,ANTONIO CESAR DA SILVA AMARAL,LANCAIR SUPER E
531,Incidente,2010-01-10,,GO,Centro-Oeste,BEECH AIRCRAFT,58TC
530,Incidente,2010-01-10,,RS,Sul,NEIVA,EMB-201
529,Incidente,2010-01-10,,DF,Centro-Oeste,AIRBUS S.A.S.,A320-232
528,Incidente Grave,2010-01-10,,PR,Sul,AEROSPATIALE AND ALENIA,ATR-72-212A
527,Acidente,2010-01-10,,SP,Sudeste,HELIBRAS,AS 350 B3
526,Incidente Grave,2010-01-09,,AM,Norte,EMBRAER,EMB-810C
525,Acidente,2010-01-08,,MG,Sudeste,,LANCAIR IV-P
524,Incidente,2010-01-07,,Exterior,,AIRBUS S.A.S.,A330-203
523,Ocorrência Anormal,2010-01-07,,DF,Centro-Oeste,AIRBUS S.A.S.,A320-232
522,Incidente,2010-01-07,,PR,Sul,EMBRAER,EMB-120ER
521,Incidente,2010-01-06,,BA,Nordeste,CESSNA AIRCRAFT,150E
520,Ocorrência Anormal,2010-01-06,,RJ,Sudeste,AIRBUS S.A.S.,A319-132
519,Ocorrência Anormal,2010-01-05,,RJ,Sudeste,AIRBUS S.A.S.,A319-132
518,Acidente,2010-01-04,,MT,Centro-Oeste,NEIVA,EMB-202
517,Ocorrência Anormal,2010-01-04,,SP,Sudeste,AIRBUS S.A.S.,A319-132
516,Ocorrência Anormal,2010-01-04,,BA,Nordeste,AIRBUS S.A.S.,A320-232
515,Incidente,2010-01-03,,RJ,Sudeste,NEIVA,EMB-711B
514,Incidente,2010-01-03,,RJ,Sudeste,AIRBUS S.A.S.,A319-132
302,Incidente Grave,2015-06-28,MACAÉ,RJ,Sudeste,SIKORSKY AIRCRAFT,S-76C
301,Incidente Grave,2015-07-07,RIBEIRÃO PRETO,SP,Sudeste,AERO BOERO,AB-115
300,Ocorrência Anormal,2015-07-06,SÃO PAULO,SP,Sudeste,BEECH AIRCRAFT,300
299,Ocorrência Anormal,2015-07-06,LONDRINA,PR,Sul,CESSNA AIRCRAFT,150L
298,Ocorrência de Solo,2015-07-06,SÃO PAULO,SP,Sudeste,EMBRAER,EMB-500
297,Incidente Grave,2015-07-03,BELÉM,PA,Norte,CESSNA AIRCRAFT,T210N
297,Incidente Grave,2015-07-03,BELÉM,PA,Norte,CESSNA AIRCRAFT,T210N
295,Incidente,2015-07-05,GOIÂNIA,GO,Centro-Oeste,BEECH AIRCRAFT,B200
296,Acidente,2015-07-05,BLUMENAL,SC,Sul,AERO BOERO,AB-115
296,Acidente,2015-07-05,BLUMENAL,SC,Sul,AERO BOERO,AB-115
294,Incidente,2015-07-04,MANAUS,AM,Norte,,
293,Ocorrência Anormal,2015-06-29,BRASÍLIA,DF,Centro-Oeste,AEROSPATIALE AND ALENIA,ATR-72-212A
292,Acidente,2015-06-29,SAPEZAL,MT,Centro-Oeste,AIR TRACTOR,AT-402A
291,Incidente,2015-06-30,SÃO PAULO,SP,Sudeste,CHINCUL SACAIFI,PA-28-161
290,Acidente,2015-06-27,MONTENEGRO,RS,Sul,MICROLEVE,CORSARIOMK III
289,Incidente,2015-07-10,LONDRINA,PR,Sul,PIPER AIRCRAFT,PA-34-220T
288,Acidente,2015-06-29,CONSELHEIRO LAFAYETE,MG,Sudeste,ANTONINO MOTA,KOLBFLYER SS
287,Acidente,2015-06-26,CAUCAIA,CE,Nordeste,EUROCOPTER DEUTSCHLAND,BK 117 C-2
286,Ocorrência Anormal,2015-06-27,LONDRINA,PR,Sul,PIPER AIRCRAFT,PA-30
285,Ocorrência Anormal,2015-06-26,LONDRINA,PR,Sul,NEIVA,EMB-712
64,Incidente Grave,2015-05-20,SANTO ANTÔNIO DE GOIÁS,GO,Centro-Oeste,CESSNA AIRCRAFT,172RG
63,Incidente,2015-05-25,LONDRINA,PR,Sul,CESSNA AIRCRAFT,152
62,Incidente,2015-05-24,CAMPINAS,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-72-212A
61,Incidente,2015-05-29,CANOAS,RS,Sul,EMBRAER,ERJ 190-200 IGW
60,Ocorrência Anormal,2015-05-03,CURITIBA,PR,Sul,EUROCOPTER FRANCE,EC 130 B4
59,Incidente,2015-05-23,SÃO PAULO,SP,Sudeste,PIPER AIRCRAFT,PA-34-220T
58,Ocorrência Anormal,2015-05-28,RIO DE JANEIRO,RJ,Sudeste,EMBRAER,ERJ 190-200 LR
57,Acidente,2015-05-29,VIÇOSA,MG,Sudeste,PIPER AIRCRAFT,PA-34-220T
54,Incidente,2015-04-06,PORTO VELHO,RO,Norte,AEROSPATIALE AND ALENIA,ATR-42-320
53,Acidente,2015-02-03,JOINVILLE,SC,Sul,CESSNA AIRCRAFT,152
56,Acidente,2015-05-29,ATALAIA DO NORTE,AM,Norte,EUROCOPTER FRANCE,AS 355 N
55,Ocorrência Anormal,2015-04-21,NAVEGANTES,SC,Sul,SIKORSKY AIRCRAFT,S-76C
52,Acidente,2012-04-28,MARINGÁ,PR,Sul,PIPER AIRCRAFT,PA-28R-200
51,Incidente,2015-01-22,RIO CLARO,SP,Sudeste,AERO BOERO,AB-115
50,Incidente Grave,2015-01-27,CAMPOS DOS GOYTACAZES,RJ,Sudeste,EUROCOPTER FRANCE,EC 225 LP
49,Ocorrência Anormal,2015-03-04,CAMPINAS,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-72-212A
48,Acidente,2015-03-12,ARARAS,SP,Sudeste,NEIVA,56-C
844,Ocorrência Anormal,2010-04-22,,RJ,Sudeste,AIRBUS S.A.S.,A320-214
843,Ocorrência Anormal,2010-04-22,,MG,Sudeste,AIRBUS S.A.S.,A320-232
842,Ocorrência Anormal,2010-04-22,,DF,Centro-Oeste,AIRBUS S.A.S.,A320-232
841,Incidente,2010-04-21,,RJ,Sudeste,SIKORSKY AIRCRAFT,S-76A
840,Incidente,2010-04-21,,MG,Sudeste,BEECH AIRCRAFT,B60
839,Incidente,2010-04-20,,MA,Nordeste,AIRBUS S.A.S.,A320-232
838,Acidente,2010-04-20,,MT,Centro-Oeste,EMBRAER,EMB-810C
837,Incidente,2010-04-20,,RS,Sul,BEECH AIRCRAFT,58
836,Incidente,2010-04-18,,RJ,Sudeste,CESSNA AIRCRAFT,182G
835,Ocorrência Anormal,2010-04-18,,SP,Sudeste,CESSNA AIRCRAFT,560XL
834,Ocorrência Anormal,2010-04-18,,BA,Nordeste,AIRBUS S.A.S.,A320-214
833,Incidente,2010-04-18,,RJ,Sudeste,SIKORSKY AIRCRAFT,S-76C
832,Incidente,2010-04-17,,SP,Sudeste,AIRBUS S.A.S.,A319-132
831,Incidente Grave,2010-04-17,,RR,Norte,BRITTEN-NORMAN,BN-2A-9
830,Incidente,2010-04-17,,SC,Sul,EMBRAER,EMB-810C
829,Ocorrência de Solo,2010-04-17,,SP,Sudeste,BOEING COMPANY,737-76N
828,Incidente,2010-04-17,,SP,Sudeste,,
827,Acidente,2010-04-16,,AP,Norte,,FALCAO AG-21
826,Ocorrência Anormal,2010-04-16,,RJ,Sudeste,CESSNA AIRCRAFT,182P
825,Ocorrência Anormal,2010-04-16,,RJ,Sudeste,AIRBUS S.A.S.,A320-214
824,Ocorrência de Solo,2010-04-16,,MG,Sudeste,EMBRAER,EMB-120RT
823,Incidente,2010-04-16,,RJ,Sudeste,AEROMOT,AMT-600
822,Ocorrência Anormal,2010-04-15,,SP,Sudeste,NEIVA,EMB-711ST
821,Acidente,2010-04-15,,BA,Nordeste,NEIVA,EMB-201A
513,Incidente,2013-05-03,RIO VERDE,GO,Centro-Oeste,CESSNA AIRCRAFT,A188B
512,Acidente,2013-05-01,BRAGANÇA PAULISTA,SP,Sudeste,,SEAMAX M22
511,Incidente,2010-01-03,,PA,Norte,AIRBUS S.A.S.,A320-232
510,Incidente,2013-02-26,RIBEIRÃO PRETO,SP,Sudeste,NEIVA,EMB-810D
509,Incidente Grave,2013-06-15,NOVA LIMA,MG,Sudeste,ROBINSON HELICOPTER,R44 II
508,Ocorrência Anormal,2013-06-16,LONDRINA,PR,Sul,BEECH AIRCRAFT,58
507,Incidente,2013-06-17,MACAÉ,RJ,Sudeste,SIKORSKY AIRCRAFT,S-76C
506,Incidente,2013-06-18,MACAPÁ,AP,Norte,AIRBUS S.A.S.,A320-232
505,Ocorrência Anormal,2013-06-07,RIBEIRÃO PRETO,SP,Sudeste,BEECH AIRCRAFT,C90A
504,Ocorrência Anormal,2013-06-02,SÃO PAULO,SP,Sudeste,EMBRAER,ERJ 190-200 IGW
281,Incidente,2015-04-30,GUARULHOS,SP,Sudeste,EMBRAER,ERJ 190-200 IGW
280,Ocorrência Anormal,2015-05-08,BRASÍLIA,DF,Centro-Oeste,AIRBUS S.A.S.,A320-214
503,Incidente,2013-08-23,PORTO ALEGRE,RS,Sul,EMBRAER,ERJ 190-200 IGW
502,Incidente,2013-05-20,RECIFE,PE,Nordeste,RAYTHEON AIRCRAFT,BAE125-800B
284,Incidente,2015-07-04,LONDRINA,PR,Sul,BEECH AIRCRAFT,58
283,Ocorrência Anormal,2015-06-17,CAMPINAS,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-72-212A
282,Ocorrência Anormal,2015-06-24,LONDRINA,PR,Sul,CESSNA AIRCRAFT,150L
279,Incidente,2015-05-09,BELÉM,PA,Norte,BEECH AIRCRAFT,95-B55
278,Acidente,2015-05-05,PACARAIMA,RR,Norte,CESSNA AIRCRAFT,U206F
276,Incidente,2015-06-19,MACAÉ,RJ,Sudeste,AGUSTA,AW139
274,Acidente,2015-06-16,RONDONÓPOLIS,MT,Centro-Oeste,CESSNA AIRCRAFT,210L
273,Acidente,2015-04-22,PINDORAMA,SP,Sudeste,NEIVA,EMB-202A
277,Acidente,2015-05-09,PARECI NOVO,RS,Sul,,AC-12
275,Incidente,2015-07-01,MARABÁ,PA,Norte,EMBRAER,EMB-120QC
272,Acidente,2015-04-26,OURILÂNDIA DO NORTE,PA,Norte,CESSNA AIRCRAFT,210L
271,Ocorrência Anormal,2015-04-24,RIO DE JANEIRO,RJ,Sudeste,EMBRAER,ERJ 190-100 IGW
47,Incidente,2015-03-13,SOROCABA,SP,Sudeste,CESSNA AIRCRAFT,208B
46,Incidente,2015-03-13,PORTO ALEGRE,RS,Sul,CESSNA AIRCRAFT,208B
45,Incidente Grave,2015-03-16,MAUÉS,AM,Norte,CESSNA AIRCRAFT,208B
44,Ocorrência Anormal,2015-02-27,CARAUARI,AM,Norte,AEROSPATIALE AND ALENIA,ATR-42-320
43,Ocorrência Anormal,2015-02-28,ALTAMIRA,PA,Norte,AEROSPATIALE AND ALENIA,ATR-72-202
45,Incidente Grave,2015-03-16,MAUÉS,AM,Norte,CESSNA AIRCRAFT,208B
42,Ocorrência Anormal,2015-02-17,BELÉM,PA,Norte,AEROSPATIALE AND ALENIA,ATR-72-202
41,Ocorrência Anormal,2015-02-27,LONDRINA,PR,Sul,EUROCOPTER FRANCE,EC 120 B
40,Incidente,2015-02-27,GUARULHOS,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-72-212A
39,Ocorrência Anormal,2015-02-17,SALVADOR,BA,Nordeste,BOEING COMPANY,737-73S
38,Incidente,2015-02-19,RIO DE JANEIRO,RJ,Sudeste,CESSNA AIRCRAFT,170B
37,Ocorrência de Solo,2015-01-08,SÃO PAULO,SP,Sudeste,BEECH AIRCRAFT,C90
36,Incidente,2015-02-01,SÃO PAULO,SP,Sudeste,PIPER AIRCRAFT,PA-28-140
35,Acidente,2015-01-29,BOA VISTA,RR,Norte,CESSNA AIRCRAFT,182D
34,Ocorrência Anormal,2015-01-23,CONFINS,MG,Sudeste,AEROSPATIALE AND ALENIA,ATR-72-212A
33,Ocorrência Anormal,2015-01-27,LONDRINA,PR,Sul,PIPER AIRCRAFT,PA-28-140
32,Incidente Grave,2015-01-26,CONCEIÇÃO DA FEIRA,BA,Nordeste,Golden Flyer Const. Aeronáuticas Ltda.,M22 FW
31,Incidente,2015-01-11,BAURU,SP,Sudeste,MITSUBISHI,MU-2B-36A
30,Ocorrência Anormal,2015-01-07,PORTO ALEGRE,RS,Sul,SOCATA,ST-10
820,Incidente,2010-04-15,,SP,Sudeste,CIRRUS DESIGN,SR22
819,Ocorrência Anormal,2010-04-15,,RJ,Sudeste,AIRBUS S.A.S.,A320-214
818,Ocorrência Anormal,2010-04-15,,SC,Sul,PIPER AIRCRAFT,PA-34-220T
817,Incidente Grave,2010-04-15,,SP,Sudeste,CESSNA AIRCRAFT,152
816,Incidente,2010-04-14,,SP,Sudeste,CESSNA AIRCRAFT,560XL
815,Ocorrência Anormal,2010-04-14,,PR,Sul,AIRBUS S.A.S.,A320-232
814,Incidente,2010-04-13,,RS,Sul,CESSNA AIRCRAFT,208B
813,Acidente,2010-04-12,,PA,Norte,BEECH AIRCRAFT,58
812,Incidente,2010-04-12,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-320
811,Incidente,2010-04-12,,SP,Sudeste,PIPER AIRCRAFT,PA-34-200
810,Incidente,2010-04-12,,SP,Sudeste,EMBRAER,EMB-810C
809,Ocorrência de Solo,2010-04-11,,SP,Sudeste,FOKKER,F28MK0100
808,Incidente,2010-04-11,,AC,Norte,AIRBUS S.A.S.,A320-233
807,Ocorrência Anormal,2010-04-10,,SP,Sudeste,AIRBUS S.A.S.,A320-214
806,Incidente Grave,2010-04-09,,GO,Centro-Oeste,CESSNA AIRCRAFT,210K
805,Ocorrência Anormal,2010-04-09,,SP,Sudeste,CESSNA AIRCRAFT,152
804,Incidente Grave,2010-04-08,,PR,Sul,PIPER AIRCRAFT,PA-34-220T
804,Incidente Grave,2010-04-08,,PR,Sul,PIPER AIRCRAFT,PA-34-220T
803,Acidente,2010-04-08,,GO,Centro-Oeste,NILSON SULZBACH PERES,KIT FOX
802,Incidente,2010-04-08,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-72-212A
501,Ocorrência Anormal,2013-05-19,VITÓRIA,ES,Sudeste,SIKORSKY AIRCRAFT,S-76C
500,Ocorrência Anormal,2013-05-18,TERESINA,PI,Nordeste,LEARJET,35A
499,Ocorrência Anormal,2013-05-17,BELO HORIZONTE,MG,Sudeste,RAYTHEON AIRCRAFT,400A
498,Ocorrência Anormal,2013-05-16,RIO DE JANEIRO,RJ,Sudeste,AGUSTA,AW139
497,Ocorrência Anormal,2013-05-15,CAMPINAS,SP,Sudeste,EMBRAER,ERJ 190-200 IGW
496,Ocorrência Anormal,2013-05-14,LONDRINA,PR,Sul,PIPER AIRCRAFT,PA-30
495,Ocorrência Anormal,2013-05-14,CONFINS,MG,Sudeste,EMBRAER,ERJ 190-200 LR
494,Ocorrência Anormal,2013-04-19,MACAÉ,RJ,Sudeste,SIKORSKY AIRCRAFT,S-92A
493,Ocorrência Anormal,2013-06-14,PORTO ALEGRE,RS,Sul,CESSNA AIRCRAFT,510
492,Incidente,2013-06-11,RIO DE JANEIRO,RJ,Sudeste,EMBRAER,ERJ 190-200 LR
491,Ocorrência Anormal,2013-06-10,RIO DE JANEIRO,RJ,Sudeste,CESSNA AIRCRAFT,150M
490,Ocorrência Anormal,2013-06-10,BELO HORIZONTE,MG,Sudeste,CESSNA AIRCRAFT,310R
489,Acidente,2013-06-09,ANAJÁS,PA,Norte,PIPER AIRCRAFT,PA-32-300
488,Incidente,2013-06-08,ALFREDO CHAVES,ES,Sudeste,AIRBUS S.A.S.,A319-132
487,Ocorrência de Solo,2013-06-08,GUARULHOS,SP,Sudeste,BOEING COMPANY,737-7EH
270,Ocorrência Anormal,2015-04-13,CURITIBA,PR,Sul,CESSNA AIRCRAFT,152
269,Incidente,2015-04-24,TABOÃO DA SERRA,SP,Sudeste,ROBINSON HELICOPTER,R44
268,Ocorrência Anormal,2015-04-13,CURITIBA,PR,Sul,PIPER AIRCRAFT,PA-28-140
267,Acidente,2015-04-23,CONFRESA,MT,Centro-Oeste,NEIVA,EMB-201
266,Ocorrência Anormal,2015-04-27,RIO DE JANEIRO,RJ,Sudeste,EMBRAER,ERJ 190-100 IGW
265,Ocorrência Anormal,2015-04-27,RIO DE JANEIRO,RJ,Sudeste,EMBRAER,ERJ 190-200 IGW
264,Acidente,2015-04-28,ARARAQUARA,SP,Sudeste,,FOZ 400
263,Acidente,2015-04-10,RIO DE JANEIRO,RJ,Sudeste,INPAER INDUSTRIA PAULISTA DE AERONAUTICA,CONQUEST 180LS
262,Incidente,2015-04-28,UBERABA,MG,Sudeste,NEIVA,EMB-810D
261,Acidente,2015-04-21,RIO DE JANEIRO,RJ,Sudeste,AVENOR AUGUSTO MONTANDON,EXCEL CARGO
260,Incidente,2015-04-20,BRASÍLIA,DF,Centro-Oeste,NEIVA,EMB-711T
258,Incidente,2015-05-02,JUNDIAÍ,SP,Sudeste,EMBRAER,EMB-810D
